Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Retina Homeostasis (GO:0001895)	4/39	9.330426e-01	9.999963e-01	0	0	5.301372e-01	3.674084e-02	CRB2;AZGP1;ATP1B2;CCDC66
GO_Biological_Process_2023	Vesicle Cytoskeletal Trafficking (GO:0099518)	4/39	9.330426e-01	9.999963e-01	0	0	5.301372e-01	3.674084e-02	APEX1;MYO19;TANC2;TRAK2
GO_Biological_Process_2023	Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)	14/109	9.331848e-01	9.999963e-01	0	0	6.830297e-01	4.723288e-02	PRR7;SMAD3;SORD;HIP1R;CASC2;HMGB1;SIRT1;MALT1;SENP1;HSPD1;FAM162A;MYC;RPS3;LGALS9
GO_Biological_Process_2023	Regulation Of Phosphorylation (GO:0042325)	10/82	9.334357e-01	9.999963e-01	0	0	6.439037e-01	4.435415e-02	FLCN;LDB1;MCM7;KDM4D;DHX34;PRKRIP1;PTGES3;RAD17;EMP2;SIRT1
GO_Biological_Process_2023	Monoatomic Anion Transmembrane Transport (GO:0098656)	6/54	9.343389e-01	9.999963e-01	0	0	5.797060e-01	3.937136e-02	SLC5A6;SLC12A4;LRRC8C;SLC4A1;SLC12A6;APOL1
GO_Biological_Process_2023	Regulation Of Smooth Muscle Cell Proliferation (GO:0048660)	6/54	9.343389e-01	9.999963e-01	0	0	5.797060e-01	3.937136e-02	XRCC6;IGFBP5;PRKDC;XRCC5;APOE;HES5
GO_Biological_Process_2023	COPII-coated Vesicle Cargo Loading (GO:0090110)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	MIA3
GO_Biological_Process_2023	Bone Morphogenesis (GO:0060349)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	FGFR3
GO_Biological_Process_2023	Calcium Ion-Regulated Exocytosis Of Neurotransmitter (GO:0048791)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	RIMS3
GO_Biological_Process_2023	Ceramide Transport (GO:0035627)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	PLTP
GO_Biological_Process_2023	Copper Ion Homeostasis (GO:0055070)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	ATP7B
GO_Biological_Process_2023	Endoderm Development (GO:0007492)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	DUSP2
GO_Biological_Process_2023	Ethanol Metabolic Process (GO:0006067)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	SULT1A3
GO_Biological_Process_2023	Glucosamine-Containing Compound Metabolic Process (GO:1901071)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	MGAT3
GO_Biological_Process_2023	Medium-Chain Fatty Acid Metabolic Process (GO:0051791)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	ACAD9
GO_Biological_Process_2023	Membrane Raft Organization (GO:0031579)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	EMP2
GO_Biological_Process_2023	Membrane Repolarization During Cardiac Muscle Cell Action Potential (GO:0086013)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	KCNH2
GO_Biological_Process_2023	Microvillus Assembly (GO:0030033)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	EZR
GO_Biological_Process_2023	Negative Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001911)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	LGALS9
GO_Biological_Process_2023	Negative Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010801)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	EIF4G1
GO_Biological_Process_2023	Neuron Cell-Cell Adhesion (GO:0007158)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	CDK5R1
GO_Biological_Process_2023	Odontogenesis Of Dentin-Containing Tooth (GO:0042475)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	ROGDI
GO_Biological_Process_2023	Pathway-Restricted SMAD Protein Phosphorylation (GO:0060389)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	USP15
GO_Biological_Process_2023	Photoreceptor Cell Development (GO:0042461)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	CEP290
GO_Biological_Process_2023	Positive Regulation Of Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002824)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	SLC11A1
GO_Biological_Process_2023	Positive Regulation Of Exosomal Secretion (GO:1903543)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	SDC4
GO_Biological_Process_2023	Positive Regulation Of Long-Term Synaptic Potentiation (GO:1900273)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	SHISA7
GO_Biological_Process_2023	Positive Regulation Of Lyase Activity (GO:0051349)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	FXN
GO_Biological_Process_2023	Regulation Of Extracellular Matrix Disassembly (GO:0010715)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	LRP1
GO_Biological_Process_2023	Regulation Of Feeding Behavior (GO:0060259)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	LEPR
GO_Biological_Process_2023	Regulation Of Microglial Cell Activation (GO:1903978)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	SPHK1
GO_Biological_Process_2023	Regulation Of Superoxide Anion Generation (GO:0032928)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	GSTP1
GO_Biological_Process_2023	Regulation Of Transposition (GO:0010528)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	APOBEC3C
GO_Biological_Process_2023	Regulation Of Vesicle Size (GO:0097494)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	PICALM
GO_Biological_Process_2023	Renal Water Homeostasis (GO:0003091)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	AQP1
GO_Biological_Process_2023	Response To Muscle Stretch (GO:0035994)	1/14	9.348816e-01	9.999963e-01	0	0	3.569986e-01	2.403864e-02	TCAP
GO_Biological_Process_2023	Positive Regulation Of Cellular Process (GO:0048522)	92/594	9.351984e-01	9.999963e-01	0	0	8.469990e-01	5.674605e-02	PRR5;HSP90AB1;SLC44A4;DDX49;CDCA7L;HILPDA;KIF14;HBB;ASH2L;AREG;DNPH1;RPTOR;FLCN;HMGN5;CCND2;BCL7A;CSPP1;MYC;C1QBP;CHEK1;MLST8;DPF3;CTSH;TEAD1;TGM2;HBZ;RPS9;SMARCC1;TIPIN;CSNK2A1;NCBP1;PRMT1;SPHK1;RPS6;EMP2;HBA1;TNFRSF1B;SIRT1;PGF;HCFC1;CDC25B;SUPV3L1;BIRC5;KIF20B;FXN;HDAC4;TNXB;BRAT1;MAZ;NOP2;TTK;DBF4B;NTN1;CDKN2AIP;CIAO1;TBRG4;PAK1;RPS15A;EXOSC4;EPCAM;DHX36;BRD9;RPRD1B;RPL17;EXOSC2;HES5;IL12RB2;NPM1;SPAG5;HBG2;PHF10;HBG1;TGFB3;INSR;AKR1C3;AKR1C2;CDC7;INO80;PA2G4;MTOR;EPOR;SMARCA4;FOSL1;CNOT6;PRC1;C6ORF89;CDK2;ATM;FAM98B;FGFR3;EZH2;EIF4G1
GO_Biological_Process_2023	Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	12/96	9.355591e-01	9.999963e-01	0	0	6.621906e-01	4.410918e-02	WWOX;USP15;SMAD3;CITED1;ZFYVE9;TGFB3;FOXH1;TGFBRAP1;SOX6;SIRT1;ZFP36L2;ENG
GO_Biological_Process_2023	Positive Regulation Of Supramolecular Fiber Organization (GO:1902905)	12/96	9.355591e-01	9.999963e-01	0	0	6.621906e-01	4.410918e-02	VIL1;PAK1;TNXB;SCIN;CTTN;RPS3;DRG1;APOE;BAIAP2;COLGALT1;CDK5RAP2;CDK5R1
GO_Biological_Process_2023	Regulation Of Macroautophagy (GO:0016241)	12/96	9.355591e-01	9.999963e-01	0	0	6.621906e-01	4.410918e-02	USP36;LARP1;CASP3;BNIP3;PIK3R4;TSC2;ATP6V1E2;SIRT1;WDR24;SNX5;MTOR;CDK5R1
GO_Biological_Process_2023	Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433)	20/149	9.356594e-01	9.999963e-01	0	0	7.183081e-01	4.777019e-02	HDAC4;LRRC14;EGLN1;HES6;USP7;RWDD3;PAXIP1;KDM1A;SETD6;FOXH1;KEAP1;PHB2;SIRT1;TFDP1;TRAF3;BTRC;CACTIN;MEN1;ZNF431;TAF1
GO_Biological_Process_2023	Cognition (GO:0050890)	5/47	9.368331e-01	9.999963e-01	0	0	5.521468e-01	3.602766e-02	TTC8;NSUN5;CHD7;MGAT3;GPR155
GO_Biological_Process_2023	Regulation Of T Cell Differentiation (GO:0045580)	5/47	9.368331e-01	9.999963e-01	0	0	5.521468e-01	3.602766e-02	SMARCC1;KAT2A;PHF10;FANCA;SMARCA4
GO_Biological_Process_2023	Brain Development (GO:0007420)	23/169	9.380355e-01	9.999963e-01	0	0	7.297312e-01	4.667910e-02	ROBO2;SPEF2;ANAPC7;ABCB6;TUBGCP2;ROGDI;SETD1A;MAST1;UBE3A;SPATA5;CENPF;B3GNT5;APEX1;CDK5RAP1;DHX37;POMK;FLNB;RBBP7;SOX6;PAFAH1B3;HES5;CDK5RAP2;CDK5R1
GO_Biological_Process_2023	Wnt Signaling Pathway (GO:0016055)	9/76	9.389360e-01	9.999963e-01	0	0	6.227744e-01	3.923975e-02	WNT5B;FZD5;RYK;SIAH2;DVL1;DIXDC1;KLHL12;CELSR2;WNT3
GO_Biological_Process_2023	Cellular Response To Calcium Ion (GO:0071277)	8/69	9.390302e-01	9.999963e-01	0	0	6.080780e-01	3.825277e-02	ITPKC;AKR1C3;CPNE3;ECT2;RYR3;GPLD1;ADD1;CDKN2AIP
GO_Biological_Process_2023	Cell Junction Organization (GO:0034330)	7/62	9.397270e-01	9.999963e-01	0	0	5.901612e-01	3.668790e-02	CXADR;SMAD3;MARVELD2;TGFB3;DVL1;MYO9A;PPFIA3
GO_Biological_Process_2023	NIK/NF-kappaB Signaling (GO:0038061)	3/32	9.399779e-01	9.999963e-01	0	0	4.799053e-01	2.970559e-02	TRAF2;BTRC;MALT1
GO_Biological_Process_2023	Mesenchymal Cell Migration (GO:0090497)	3/32	9.399779e-01	9.999963e-01	0	0	4.799053e-01	2.970559e-02	SEMA6B;SEMA4B;SEMA4C
GO_Biological_Process_2023	Negative Regulation Of Osteoblast Differentiation (GO:0045668)	3/32	9.399779e-01	9.999963e-01	0	0	4.799053e-01	2.970559e-02	CDK6;CITED1;MEN1
GO_Biological_Process_2023	Proteoglycan Biosynthetic Process (GO:0030166)	3/32	9.399779e-01	9.999963e-01	0	0	4.799053e-01	2.970559e-02	CSGALNACT1;GLCE;CHST10
GO_Biological_Process_2023	Regulation Of Transmembrane Transport (GO:0034762)	3/32	9.399779e-01	9.999963e-01	0	0	4.799053e-01	2.970559e-02	KCNJ12;KCNJ14;NEDD4L
GO_Biological_Process_2023	Respiratory System Development (GO:0060541)	3/32	9.399779e-01	9.999963e-01	0	0	4.799053e-01	2.970559e-02	SPEF2;CHD7;POLR2D
GO_Biological_Process_2023	Very Long-Chain Fatty Acid Metabolic Process (GO:0000038)	3/32	9.399779e-01	9.999963e-01	0	0	4.799053e-01	2.970559e-02	ELOVL6;ACSBG1;SLC27A5
GO_Biological_Process_2023	Endothelial Cell Migration (GO:0043542)	4/40	9.410764e-01	9.999963e-01	0	0	5.153798e-01	3.129951e-02	PLXND1;EMP2;TNFRSF25;MEN1
GO_Biological_Process_2023	Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959)	4/40	9.410764e-01	9.999963e-01	0	0	5.153798e-01	3.129951e-02	SPHK1;IGF2BP1;VRK2;PTPN2
GO_Biological_Process_2023	Synaptic Vesicle Endocytosis (GO:0048488)	4/40	9.410764e-01	9.999963e-01	0	0	5.153798e-01	3.129951e-02	DNAJC6;FCHO2;DNM2;PICALM
GO_Biological_Process_2023	Ceramide Metabolic Process (GO:0006672)	6/55	9.412508e-01	9.999963e-01	0	0	5.678407e-01	3.438026e-02	SMPD2;SMPD4;SPTLC1;SGMS1;DEGS2;CLN6
GO_Biological_Process_2023	Positive Regulation Of Kinase Activity (GO:0033674)	13/104	9.419720e-01	9.999963e-01	0	0	6.620949e-01	3.957986e-02	MAP2K3;XRCC6;XRCC5;RYK;INSR;CCNA2;CENPE;DSTYK;RAD50;ORC3;ROR2;FGFR3;EPHB4
GO_Biological_Process_2023	Ras Protein Signal Transduction (GO:0007265)	19/144	9.423335e-01	9.999963e-01	0	0	7.042020e-01	4.182681e-02	BRAP;FARP2;KSR1;PLD1;NTN1;ART4;CCNA2;RACGAP1;ORC3;G3BP1;CDK2;PLCE1;TNFRSF25;EPS8L3;RAPGEF5;TP53;CTNNAL1;KPNB1;RALGPS2
GO_Biological_Process_2023	Acylglycerol Catabolic Process (GO:0046464)	2/24	9.429196e-01	9.999963e-01	0	0	4.217956e-01	2.479074e-02	PNPLA4;DAGLB
GO_Biological_Process_2023	Acylglycerol Homeostasis (GO:0055090)	2/24	9.429196e-01	9.999963e-01	0	0	4.217956e-01	2.479074e-02	SCARB1;APOE
GO_Biological_Process_2023	Endosome Transport Via Multivesicular Body Sorting Pathway (GO:0032509)	2/24	9.429196e-01	9.999963e-01	0	0	4.217956e-01	2.479074e-02	CHMP4C;RILP
GO_Biological_Process_2023	Fat-Soluble Vitamin Metabolic Process (GO:0006775)	2/24	9.429196e-01	9.999963e-01	0	0	4.217956e-01	2.479074e-02	VKORC1L1;UBIAD1
GO_Biological_Process_2023	Mononuclear Cell Differentiation (GO:1903131)	2/24	9.429196e-01	9.999963e-01	0	0	4.217956e-01	2.479074e-02	PIR;THOC5
GO_Biological_Process_2023	Multivesicular Body Sorting Pathway (GO:0071985)	2/24	9.429196e-01	9.999963e-01	0	0	4.217956e-01	2.479074e-02	CHMP4C;RILP
GO_Biological_Process_2023	Negative Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050858)	2/24	9.429196e-01	9.999963e-01	0	0	4.217956e-01	2.479074e-02	EZR;PTPN2
GO_Biological_Process_2023	Outflow Tract Septum Morphogenesis (GO:0003148)	2/24	9.429196e-01	9.999963e-01	0	0	4.217956e-01	2.479074e-02	ROBO2;ENG
GO_Biological_Process_2023	Positive Regulation Of Interleukin-17 Production (GO:0032740)	2/24	9.429196e-01	9.999963e-01	0	0	4.217956e-01	2.479074e-02	SPHK1;LY9
GO_Biological_Process_2023	Protein Kinase B Signaling (GO:0043491)	2/24	9.429196e-01	9.999963e-01	0	0	4.217956e-01	2.479074e-02	PIK3R3;TSC2
GO_Biological_Process_2023	Regulation Of AMPA Receptor Activity (GO:2000311)	2/24	9.429196e-01	9.999963e-01	0	0	4.217956e-01	2.479074e-02	PRRT1;SHISA7
GO_Biological_Process_2023	Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235)	2/24	9.429196e-01	9.999963e-01	0	0	4.217956e-01	2.479074e-02	BCL2L11;OPA1
GO_Biological_Process_2023	Regulation Of Execution Phase Of Apoptosis (GO:1900117)	2/24	9.429196e-01	9.999963e-01	0	0	4.217956e-01	2.479074e-02	DFFA;TP53
GO_Biological_Process_2023	Regulation Of Ruffle Assembly (GO:1900027)	2/24	9.429196e-01	9.999963e-01	0	0	4.217956e-01	2.479074e-02	KANK1;EPS8L3
GO_Biological_Process_2023	Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060314)	2/24	9.429196e-01	9.999963e-01	0	0	4.217956e-01	2.479074e-02	GSTM2;CLIC2
GO_Biological_Process_2023	Regulation Of Viral Life Cycle (GO:1903900)	2/24	9.429196e-01	9.999963e-01	0	0	4.217956e-01	2.479074e-02	TRIM6;TRIM68
GO_Biological_Process_2023	Response To Purine-Containing Compound (GO:0014074)	2/24	9.429196e-01	9.999963e-01	0	0	4.217956e-01	2.479074e-02	ATF1;CITED1
GO_Biological_Process_2023	Secondary Alcohol Biosynthetic Process (GO:1902653)	2/24	9.429196e-01	9.999963e-01	0	0	4.217956e-01	2.479074e-02	ARV1;LBR
GO_Biological_Process_2023	Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373)	5/48	9.439242e-01	9.999963e-01	0	0	5.392733e-01	3.112114e-02	FLCN;GSTP1;CNKSR3;EZR;PTPN2
GO_Biological_Process_2023	Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	5/48	9.439242e-01	9.999963e-01	0	0	5.392733e-01	3.112114e-02	BCLAF1;SGMS1;NDUFS3;NOC2L;TP53
GO_Biological_Process_2023	Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803)	5/48	9.439242e-01	9.999963e-01	0	0	5.392733e-01	3.112114e-02	GSTP1;PELI3;SPHK1;PTPN2;TRAIP
GO_Biological_Process_2023	Actomyosin Structure Organization (GO:0031032)	9/77	9.445676e-01	9.999963e-01	0	0	6.135785e-01	3.499119e-02	ALKBH4;OBSCN;EPB41;MYO18A;TCAP;SORBS1;CDC42BPA;FHDC1;MYH10
GO_Biological_Process_2023	Regulation Of Notch Signaling Pathway (GO:0008593)	8/70	9.448920e-01	9.999963e-01	0	0	5.982338e-01	3.391068e-02	JAG1;POFUT1;NEURL1;TSPAN5;NRARP;ZBTB7A;DLK1;EPN2
GO_Biological_Process_2023	Regulation Of Actin Filament-Based Process (GO:0032970)	8/70	9.448920e-01	9.999963e-01	0	0	5.982338e-01	3.391068e-02	PAK1;LRP1;MLST8;HIP1R;CDK10;EZR;BAIAP2;MTOR
GO_Biological_Process_2023	Inorganic Anion Transmembrane Transport (GO:0098661)	7/63	9.458028e-01	9.999963e-01	0	0	5.795872e-01	3.229527e-02	SLC5A6;SLC26A2;SLC12A4;SLC4A1;SLC12A6;SLC37A4;APOL1
GO_Biological_Process_2023	3'-Phosphoadenosine 5'-Phosphosulfate Metabolic Process (GO:0050427)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	SULT1A3
GO_Biological_Process_2023	T Cell Homeostasis (GO:0043029)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	ZC3H8
GO_Biological_Process_2023	Alpha-Beta T Cell Activation (GO:0046631)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	STOML2
GO_Biological_Process_2023	Cardiac Myofibril Assembly (GO:0055003)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	TCAP
GO_Biological_Process_2023	Cellular Response To Estrogen Stimulus (GO:0071391)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	PELP1
GO_Biological_Process_2023	Cellular Response To Sterol (GO:0036315)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	GPLD1
GO_Biological_Process_2023	Cellular Response To Zinc Ion (GO:0071294)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	ZNF658
GO_Biological_Process_2023	Ceramide Catabolic Process (GO:0046514)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	NEU3
GO_Biological_Process_2023	Defense Response To Protozoan (GO:0042832)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	SLC11A1
GO_Biological_Process_2023	Dendritic Cell Chemotaxis (GO:0002407)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	HMGB1
GO_Biological_Process_2023	Endosome To Lysosome Transport Via Multivesicular Body Sorting Pathway (GO:0032510)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	CHMP4C
GO_Biological_Process_2023	Epiboly Involved In Wound Healing (GO:0090505)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	CCNA2
GO_Biological_Process_2023	Membrane Repolarization During Action Potential (GO:0086011)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	KCNH2
GO_Biological_Process_2023	Negative Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902236)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	OPA1
GO_Biological_Process_2023	Negative Regulation Of Immune Effector Process (GO:0002698)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	RPS19
GO_Biological_Process_2023	Negative Regulation Of Phagocytosis (GO:0050765)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	HMGB1
GO_Biological_Process_2023	Negative Regulation Of Platelet Activation (GO:0010544)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	APOE
GO_Biological_Process_2023	Negative Regulation Of Synaptic Transmission (GO:0050805)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	PRRT1
GO_Biological_Process_2023	Neurotrophin Signaling Pathway (GO:0038179)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	CASP3
GO_Biological_Process_2023	Nitric Oxide Biosynthetic Process (GO:0006809)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	GCHFR
GO_Biological_Process_2023	Phagosome Maturation (GO:0090382)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	MREG
GO_Biological_Process_2023	Positive Regulation Of Sprouting Angiogenesis (GO:1903672)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	JMJD8
GO_Biological_Process_2023	Presynapse Assembly (GO:0099054)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	DVL1
GO_Biological_Process_2023	Regulation Of Activin Receptor Signaling Pathway (GO:0032925)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	ACVR2A
GO_Biological_Process_2023	Regulation Of Amyloid Fibril Formation (GO:1905906)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	CRYAB
GO_Biological_Process_2023	Regulation Of Carbohydrate Metabolic Process (GO:0006109)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	SIRT1
GO_Biological_Process_2023	Regulation Of Lipoprotein Lipase Activity (GO:0051004)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	APOC1
GO_Biological_Process_2023	Regulation Of Systemic Arterial Blood Pressure (GO:0003073)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	ADM5
GO_Biological_Process_2023	Renal Filtration (GO:0097205)	1/15	9.464283e-01	9.999963e-01	0	0	3.314786e-01	1.825122e-02	XPNPEP3
GO_Biological_Process_2023	Negative Regulation Of MAPK Cascade (GO:0043409)	13/105	9.466852e-01	9.999963e-01	0	0	6.548582e-01	3.587882e-02	DUSP2;GSTP1;PRDM15;PEBP1;CASC2;PIK3R2;FLCN;MYC;CNKSR3;DAG1;APOE;EZR;PTPN2
GO_Biological_Process_2023	Carboxylic Acid Metabolic Process (GO:0019752)	3/33	9.479087e-01	9.999963e-01	0	0	4.638803e-01	2.481624e-02	CSGALNACT1;GSTO2;SLC2A1
GO_Biological_Process_2023	Cardiac Muscle Contraction (GO:0060048)	3/33	9.479087e-01	9.999963e-01	0	0	4.638803e-01	2.481624e-02	KCNH2;MYL4;TCAP
GO_Biological_Process_2023	Inositol Lipid-Mediated Signaling (GO:0048017)	3/33	9.479087e-01	9.999963e-01	0	0	4.638803e-01	2.481624e-02	PLCE1;PLCG1;EZR
GO_Biological_Process_2023	intra-Golgi Vesicle-Mediated Transport (GO:0006891)	3/33	9.479087e-01	9.999963e-01	0	0	4.638803e-01	2.481624e-02	COG8;COG7;COG2
GO_Biological_Process_2023	Negative Regulation Of Endocytosis (GO:0045806)	3/33	9.479087e-01	9.999963e-01	0	0	4.638803e-01	2.481624e-02	LRSAM1;APOC1;PICALM
GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Migration (GO:0010633)	3/33	9.479087e-01	9.999963e-01	0	0	4.638803e-01	2.481624e-02	DNAJA4;KRIT1;APOE
GO_Biological_Process_2023	Positive Regulation Of Interleukin-12 Production (GO:0032735)	3/33	9.479087e-01	9.999963e-01	0	0	4.638803e-01	2.481624e-02	HMGB1;LGALS9;HSPD1
GO_Biological_Process_2023	Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414)	3/33	9.479087e-01	9.999963e-01	0	0	4.638803e-01	2.481624e-02	WNK3;GLRX;ATP1B2
GO_Biological_Process_2023	Positive Regulation Of Reproductive Process (GO:2000243)	3/33	9.479087e-01	9.999963e-01	0	0	4.638803e-01	2.481624e-02	C1QBP;AGO2;LHFPL2
GO_Biological_Process_2023	Regulation Of Potassium Ion Transmembrane Transport (GO:1901379)	3/33	9.479087e-01	9.999963e-01	0	0	4.638803e-01	2.481624e-02	KCNH2;NEDD4L;KCNN4
GO_Biological_Process_2023	Vasculogenesis (GO:0001570)	3/33	9.479087e-01	9.999963e-01	0	0	4.638803e-01	2.481624e-02	HEY2;APLNR;ENG
GO_Biological_Process_2023	Acylglycerol Metabolic Process (GO:0006639)	4/41	9.482212e-01	9.999963e-01	0	0	5.014201e-01	2.665924e-02	DGAT2;DGAT1;APOC1;APOE
GO_Biological_Process_2023	Carbohydrate Catabolic Process (GO:0016052)	4/41	9.482212e-01	9.999963e-01	0	0	5.014201e-01	2.665924e-02	NEU3;PKLR;ENOSF1;HK1
GO_Biological_Process_2023	Non-Canonical Wnt Signaling Pathway (GO:0035567)	4/41	9.482212e-01	9.999963e-01	0	0	5.014201e-01	2.665924e-02	FZD5;RYK;DVL1;CELSR2
GO_Biological_Process_2023	Regulation Of Dendrite Development (GO:0050773)	4/41	9.482212e-01	9.999963e-01	0	0	5.014201e-01	2.665924e-02	ZNF296;BCL11A;NEDD4L;RTN4IP1
GO_Biological_Process_2023	Long-Chain Fatty Acid Metabolic Process (GO:0001676)	9/78	9.497370e-01	9.999963e-01	0	0	6.046492e-01	3.118186e-02	CPT1A;GSTM2;GSTP1;ALOX5;ACAD9;ELOVL6;ACSBG1;DAGLB;AIG1
GO_Biological_Process_2023	Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154)	5/49	9.502878e-01	9.999963e-01	0	0	5.269850e-01	2.687115e-02	BCL2L12;CSNK2A1;SIAH2;TRIAP1;AQP1
GO_Biological_Process_2023	Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862)	5/49	9.502878e-01	9.999963e-01	0	0	5.269850e-01	2.687115e-02	TNXB;TGFB3;TTK;ACVR2A;ENG
GO_Biological_Process_2023	Negative Regulation Of Cell Motility (GO:2000146)	17/133	9.512293e-01	9.999963e-01	0	0	6.789496e-01	3.394755e-02	KANK1;JAG1;SF3B3;IGFBP5;CCDC125;TET1;FUZ;MIA3;GTPBP4;FLCN;ADAM15;CDH1;DAG1;NF2;RBBP7;SCAI;ENG
